CHANNEL;AUTHOR;CONTENT;DATE;TIME
🌐》général《;Ness#9999;<@!391602348545277952> front avec react et back c'est en elexir me semble-t-il;2020/6/22;17:7:20
💻web-php;OMEGA#8061;Non mais c’est bon merci j’ai trouvé depuis le temps;2020/6/22;17:8:20
🤖bots-discord;..!#5249;Ton token <a:demonia:708434687336382595>;2020/6/22;17:30:4
💻c;Ness#9999;faut-il revenir à la ligne lorsqu'on ouvre les accolades;2020/6/22;17:32:27
💻c;Ness#9999;en gros;2020/6/22;17:32:28
💻c;Ness#9999;moi je préfère le second;2020/6/22;17:32:58
💻c;Kypdo#3661;tu t'es planté;2020/6/22;17:35:49
💻c;Kypdo#3661;je crois;2020/6/22;17:35:52
🤖bots-discord;Kypdo#3661;il est pas entier;2020/6/22;17:36:9
🤖bots-discord;Kypdo#3661;mais 👀 en effet;2020/6/22;17:36:16
💻c;Nextrie#5769;oui mdr;2020/6/22;17:37:0
🤖bots-discord;Kartodix#2540;oui tu devrai faire attention la prochaine fois <@!555277411873325057> 😉;2020/6/22;17:49:32
🤖bots-discord;Kypdo#3661;tej lui la photo du coup non ?;2020/6/22;17:50:26
💢débats;Wafelack#5334;<@!327931929942949889> Tu aurais un tuto pour Vim ?;2020/6/22;17:59:3
💢débats;Kypdo#3661;vimtutor;2020/6/22;17:59:31
💢débats;Kypdo#3661;ou alors pour débuter la page sur vim de openclassroom;2020/6/22;18:0:33
💢débats;Kypdo#3661;dans le tuto pour linux;2020/6/22;18:0:35
💢débats;Kypdo#3661;mais j'insiste sur vimtutor;2020/6/22;18:0:45
💢débats;Kypdo#3661;et pour le .vimrc euhhhh vous verrez bien mdr;2020/6/22;18:0:56
🤖bots-discord;! 𝙎𝙃𝙄𝘽𝙊𝙏#2777;Merci;2020/6/22;18:2:22
💻c;Ness#9999;ben c'est ec que j'ai compris du moins;2020/6/22;18:6:16
💻c;Kypdo#3661;ou;2020/6/22;18:6:59
🌠bienvenue;coin des dev#9367;oh non... Gambassane#0753 est parti...;2020/6/22;18:8:17
🤖spam-bot;coin des dev#9367;<@&691658014565859388> il est l'heure de bumper !!!;2020/6/22;18:11:34
➕devenir-développeur;coin des dev#9367;<@686138483592396835> merci d'attendre quelques minutes, un autre développeur est en train de passer le test;2020/6/22;18:11:57
💻c;Ness#9999;ben c'est ce que j'ai mis 🤔;2020/6/22;18:12:17
💻c;Ness#9999;AH NON xD;2020/6/22;18:12:35
🤖spam-bot;Gosseyno#6203;!d bump;2020/6/22;18:15:31
🤖spam-bot;ia_bot#5206;bien sûr;2020/6/22;18:15:31
🤖spam-bot;coin des dev#9367;rappel enregistré dans 120 minutes;2020/6/22;18:15:31
📃règlement;coin des dev#9367;<@704051953067622511>;2020/6/22;18:25:20
💻c;Nairo#1877;j'ai une erreur de segmentation que je n'arriev pas à corriger;2020/6/22;18:34:43
🌐》général《;Wafelack#5334;Bienvenue <@!704051953067622511> 👋 ! Lis bien le règlement et le mode d'emploi et n'hésite surtout pas si tu as des questions 😉 !;2020/6/22;18:34:57
💻c;Wafelack#5334;<@!622130657413300284> Montre ton code, ton erreur, ton makefile et ton arborescence de fichiers;2020/6/22;18:35:20
💻c;Nairo#1877;mais c le seul fichier;2020/6/22;18:35:55
💻c;Nairo#1877;https://repl.it/languages/c;2020/6/22;18:36:24
💻c;Nairo#1877;mets mon code la dedans stv;2020/6/22;18:36:38
💻c;Kypdo#3661;bah il faut que tu donne ton code;2020/6/22;18:36:48
💻c;Nairo#1877;bah ptet que jlai donne;2020/6/22;18:37:2
💻c;Kypdo#3661;bah redonne ce qu'il ta demandé;2020/6/22;18:37:40
💻c;Nairo#1877;"> ```c
> #include <stdio.h>
> #include <stdlib.h>
> #include <string.h>
> 
> void main(){
> 
> char chaine[100], mot[100];
> int i, j;
> 
>     printf("" Entrez votre chaine :  "");
>     gets(chaine);
>     printf("" Entrez votre mot :  "");
>     gets(mot);
> 
>     for (i=0; i<strlen(mot); i++)
>     {
>         for(j=0; j<strlen(chaine); j++)
>         {
>            
>             if (i++ && strcmp(mot[i], chaine[j]) == 0)
>                 printf(""position de %s : "", mot[i]);
> 
>             if (strcmp(mot[i],  chaine[j]) == 0) 
>               printf(""%d"" , j);
> 
>         }
>     }
> }
> ```";2020/6/22;18:40:29
💻c;Wafelack#5334;gets ?;2020/6/22;18:40:43
💻c;Nairo#1877;mdrr juge pas c mes profs qui veulent faire comme ca;2020/6/22;18:41:11
💻c;Wafelack#5334;"Je connais pas ""gets""";2020/6/22;18:41:25
💻c;Nairo#1877;meme si les warnings me harcelentr a chaque fois;2020/6/22;18:41:30
💻c;Nairo#1877;tu peux remplacer par des scanf stv;2020/6/22;18:41:38
💻c;Wafelack#5334;"Tu veux pas faire un `fgets(stdin, <taille>, <taChaine>);` ?";2020/6/22;18:42:2
💻c;Nairo#1877;jconnais pas fgets mais jveux juste rentrer ma chaine comme un scanf;2020/6/22;18:42:41
💻c;Nairo#1877;mais jai deja test avec scanf à la place et le problème vient pas de là mais des 2derniers if;2020/6/22;18:43:18
💻c;Wafelack#5334;<@!622130657413300284> scanf n'est pas sécurisé;2020/6/22;18:44:9
💻c;Nairo#1877;ok merci mais mes profs sen foutent ils sont a la ramasse;2020/6/22;18:44:36
💻c;Nairo#1877;ils veulent juste leur prgm qui marchent sans erreur de compil sinon ils corrigeront meme pas;2020/6/22;18:45:4
💻c;Wafelack#5334;Alors;2020/6/22;18:46:21
💻c;Wafelack#5334;Faut vraiment que tu apprennes le code correct;2020/6/22;18:46:34
💻c;Nairo#1877;je sais bien mais c pourtant mes profs qui mont appris à utiliser le gets malgre les warnings;2020/6/22;18:47:55
💻c;Wafelack#5334;C'est déjà mieux;2020/6/22;18:50:14
💻c;Wafelack#5334;mot[i] est un char;2020/6/22;18:50:21
💻c;Wafelack#5334;Pas une string;2020/6/22;18:50:24
💻c;Wafelack#5334;<@!622130657413300284>;2020/6/22;18:50:48
💡suggestions;Wafelack#5334;<@!575012772526686208> Alors ? On peut mettre rtfm ?;2020/6/22;18:52:0
💡suggestions;Wafelack#5334;Salut btw;2020/6/22;18:52:12
💻c;Nairo#1877;ahh c vrai ca;2020/6/22;18:52:16
💻c;Nairo#1877;ah merci ca maide bien;2020/6/22;18:53:15
💻c;Wafelack#5334;<@!622130657413300284>;2020/6/22;18:53:46
💻c;Wafelack#5334;:;2020/6/22;18:53:47
💻c;Wafelack#5334;`warning: the 'gets' function is dangerous and should not be used.`;2020/6/22;18:53:56
💻c;Wafelack#5334;😑;2020/6/22;18:53:59
💻c;Wafelack#5334;Alors on va remplacer tout ça;2020/6/22;18:54:4
💻c;Wafelack#5334;Par fgets;2020/6/22;18:54:8
💻c;Wafelack#5334;Ou par scanf d'accord ?;2020/6/22;18:54:13
💻c;Nairo#1877;ca marche;2020/6/22;18:54:19
💻c;Nairo#1877;par contre jai jamais utilisé fgets;2020/6/22;18:54:29
🌐》général《;Kartodix#2540;Bienvenue <@!704051953067622511> 😉;2020/6/22;18:54:47
💻c;Wafelack#5334;RTFM;2020/6/22;18:55:4
💡suggestions;Wafelack#5334;T'en penses quoi <@!218035720139309056> ?;2020/6/22;18:55:19
💻c;Nairo#1877;mdr go;2020/6/22;18:55:30
💡suggestions;Wafelack#5334;Salut à toi aussi btw;2020/6/22;18:55:44
💻c;Wafelack#5334;Nan sinon fait un scanf;2020/6/22;18:55:56
💻c;Nairo#1877;bon en tt cas vraiment merci pcq jetais keblo complet;2020/6/22;18:55:56
💻c;Wafelack#5334;Ce sera juste pas sécurisé;2020/6/22;18:56:1
💻c;Wafelack#5334;Je te le réécris stv;2020/6/22;18:56:8
💻c;Nairo#1877;tqt merci c deja super que tes pris du temps pour me comprendre et corriger;2020/6/22;18:56:44
💻c;Wafelack#5334;"> tqt merci c deja super que tes pris du temps pour me comprendre et corriger
De rien, je suis là pour ça";2020/6/22;18:56:59
💻c;Wafelack#5334;Je l'ai testé avec RTFM (le bot);2020/6/22;18:57:49
💻c;Nairo#1877;ptn c beau de pas avoir de warnings;2020/6/22;18:57:50
💻c;Wafelack#5334;Y'a ni erreur de compil ni erreurs de run;2020/6/22;18:57:58
💻c;Nairo#1877;javais presque oublie cette sensation;2020/6/22;18:58:2
💻c;Nairo#1877;bon encore une fois merci bcp;2020/6/22;18:59:11
💻c;Wafelack#5334;<@!622130657413300284> att !;2020/6/22;18:59:31
💻c;Wafelack#5334;Tu peux faire autre chose;2020/6/22;18:59:35
💻c;Nairo#1877;jecoute;2020/6/22;19:0:25
💻c;Wafelack#5334;Voilà;2020/6/22;19:1:11
💻c;Wafelack#5334;Il est un peu plus opti;2020/6/22;19:1:15
💻c;Wafelack#5334;🤔;2020/6/22;19:5:34
💻c;Wafelack#5334;Essaye avec gcc;2020/6/22;19:5:42
💻c;Wafelack#5334;`gcc main.c -o prog`;2020/6/22;19:5:51
💻c;Nairo#1877;"nn le petit problème c juste quil fallait pas repete pour la meme lettre la phrase ""position de truc"":";2020/6/22;19:6:25
💻c;Nairo#1877;fallait enchainer à la suite les positions;2020/6/22;19:6:36
💻c;Nairo#1877;c pour ca que dans mon ancien code jai mis cette ligne;2020/6/22;19:6:51
💻c;Nairo#1877;le pb c quau debut y a pas de i++ du coup ben jvais en rajouter mais partir à i=-1 je pense;2020/6/22;19:8:26
🌐》général《;Xx_D4rkS4suke_xX#1505;Hey !;2020/6/22;19:8:33
🌐》général《;Xx_D4rkS4suke_xX#1505;j'ai une question pour les devs web quelqu'un peut m'aider ?;2020/6/22;19:8:46
🌐》général《;Gosseyno#6203;Ouais bien sûr mais c'est dans <#688001588454752267> 😉;2020/6/22;19:9:35
🌐》général《;Xx_D4rkS4suke_xX#1505;merce;2020/6/22;19:9:42
💻web-général;Xx_D4rkS4suke_xX#1505;bonjour;2020/6/22;19:9:58
💻web-général;Xx_D4rkS4suke_xX#1505;simple question qui est surement banale;2020/6/22;19:10:11
💻web-général;Xx_D4rkS4suke_xX#1505;comment on supprime un .php ou un .html etc d'un site ?;2020/6/22;19:10:30
💻web-général;Xx_D4rkS4suke_xX#1505;en laissant rien;2020/6/22;19:10:35
💻web-général;Gosseyno#6203;C'est à dire ?;2020/6/22;19:11:11
💻web-général;Kypdo#3661;Dans l'url ?;2020/6/22;19:11:26
💻web-général;Xx_D4rkS4suke_xX#1505;oui;2020/6/22;19:11:41
💻web-général;Xx_D4rkS4suke_xX#1505;les sites de débutants finisses par un .html;2020/6/22;19:12:4
💻web-général;Xx_D4rkS4suke_xX#1505;idem pour le php;2020/6/22;19:12:10
💻web-général;Xx_D4rkS4suke_xX#1505;mais comment les devs arrive a enlever cela ?;2020/6/22;19:12:18
💻web-général;Xx_D4rkS4suke_xX#1505;pour laisser une URL propre ?;2020/6/22;19:12:27
💻web-général;Xx_D4rkS4suke_xX#1505;type: http://www.learnalberta.ca/content/flbla/html/scenarios/scenario1/index.html?scenario=1&group=0&totalactivities=20;2020/6/22;19:12:33
📃règlement;coin des dev#9367;<@518436144749215785>;2020/6/22;19:12:53
💻web-général;Kypdo#3661;Perso jsp;2020/6/22;19:13:13
💻web-général;Kypdo#3661;Ptet une option avec l'hébergeur;2020/6/22;19:13:21
💻web-général;Xx_D4rkS4suke_xX#1505;ok mdr;2020/6/22;19:13:23
💻web-général;Xx_D4rkS4suke_xX#1505;euh mouais je sais pas;2020/6/22;19:13:28
💻web-général;Xx_D4rkS4suke_xX#1505;c'sst justement ce que je me demande;2020/6/22;19:13:35
💻web-général;Ness#9999;avec du htaccess pour apache;2020/6/22;19:13:55
💻web-général;Ness#9999;ou la config de ton site sous nginx;2020/6/22;19:14:1
💻java;TwoTwintz™#4814;je fais un plugin minecraft , quelqun pourrait m'aaider j'ai cette erreur mais je ne sais pas du tout pour quoi;2020/6/22;19:14:14
💻java;Wafelack#5334;Montre ton plugin.yml;2020/6/22;19:14:48
💻java;Kypdo#3661;Change ton plugin yml;2020/6/22;19:14:48
💻java;Kypdo#3661;Ah le plugin yml est pas compilé avec le jar;2020/6/22;19:15:20
💻java;Wafelack#5334;Oui;2020/6/22;19:15:27
💻java;Kypdo#3661;Cree en un ou alors fais bien gaffe quil se compile avec;2020/6/22;19:15:34
💻java;Kypdo#3661;Montre un screen de comment tu exporte ton jar;2020/6/22;19:16:7
💻java;TwoTwintz™#4814;daccord je pense ue c'est juste que je ne sais pas utiliser intelij;2020/6/22;19:16:10
💻java;TwoTwintz™#4814;ok;2020/6/22;19:16:11
💻java;Kypdo#3661;Ah moi je fais sous eclipse je sais pas si je saurais t'aider avec un probleme intellij;2020/6/22;19:16:42
💻java;TwoTwintz™#4814;ah et wafelack ?;2020/6/22;19:17:12
💻java;Kypdo#3661;Montre toujours ca doit pas etre bien different;2020/6/22;19:17:31
💻java;TwoTwintz™#4814;le plugin.yml contient bien megatools tkt;2020/6/22;19:17:59
💻java;Kypdo#3661;Dans available elements ptet;2020/6/22;19:18:9
💻java;Wafelack#5334;<@!518436144749215785> Sinon, RTFM de Intellij, il doit y avoir un truc sur l'export en jar;2020/6/22;19:18:9
💻java;TwoTwintz™#4814;RTFM ?;2020/6/22;19:18:22
💻java;Wafelack#5334;Read The Fucking Manual;2020/6/22;19:18:35
💻java;TwoTwintz™#4814;ah;2020/6/22;19:18:43
💻java;TwoTwintz™#4814;daccord;2020/6/22;19:18:47
🌐》général《;skinuy#8826;<:arduino:699724057003819018>;2020/6/22;19:20:22
💻web-général;Xx_D4rkS4suke_xX#1505;ok merci;2020/6/22;19:20:39
🌐》général《;Wafelack#5334;<@!704051953067622511> Tu dev en quoi ?;2020/6/22;19:21:2
🌐》général《;skinuy#8826;en rien je cherche des dev;2020/6/22;19:22:23
🌐》général《;skinuy#8826;mais j'ai trouvé;2020/6/22;19:22:33
🌐》général《;Ness#9999;_eheh_;2020/6/22;19:24:4
💻c;Nairo#1877;c bon jai enfin reussi;2020/6/22;19:35:30
💻c;Wafelack#5334;👏;2020/6/22;19:38:29
💻c;Wafelack#5334;C'est mieux clang que gcc ?;2020/6/22;19:38:47
💻c;Nairo#1877;euh en fait je connais pas du tt la diff c juste que jai tt le temps la flemme de demarer ma vm donc jutilise un compilateur en ligne;2020/6/22;19:40:33
💻c;Wafelack#5334;~~un compilo en ligne, beurk beurk beurk~~;2020/6/22;19:43:28
💻c;Wafelack#5334;Mais;2020/6/22;19:43:37
💻c;Wafelack#5334;Pas besoin de VM pour Gcc;2020/6/22;19:43:41
💻c;Kypdo#3661;t'installe juste le package gcc non ?;2020/6/22;19:44:4
💻c;Kypdo#3661;(je crois qu'il y est de base sur toutes les distro linux);2020/6/22;19:44:18
💻c;Nairo#1877;jsuis sur windows au cas ou mdrrr;2020/6/22;19:44:30
💻c;Nairo#1877;mais avant javais linux mais jai format mon pc;2020/6/22;19:44:42
💻web-général;Unknown8#8888;yes urlrewriting;2020/6/22;19:45:1
💻web-général;Unknown8#8888;tu aurais trouvé sur google en 3 clicks <:hap:536300381098213397>;2020/6/22;19:45:16
💻c;Nairo#1877;mdrr jvais me faire des ennemis;2020/6/22;19:45:21
💻c;Kypdo#3661;bah il doit y avoir un compil c en ligne de commande non ?;2020/6/22;19:45:24
💻c;Kypdo#3661;comme javac;2020/6/22;19:45:25
💻c;Wafelack#5334;<@!622130657413300284>;2020/6/22;19:45:34
💻c;Wafelack#5334;Mais;2020/6/22;19:45:35
💻c;Nairo#1877;ouep mais nn;2020/6/22;19:45:36
💻c;Wafelack#5334;mingw;2020/6/22;19:45:39
💻c;Wafelack#5334;Tu as gcc avec;2020/6/22;19:45:43
💻c;Wafelack#5334;Quand tu l'installes;2020/6/22;19:45:47
💻c;Wafelack#5334;Et ça prend 5 min;2020/6/22;19:45:55
💻java;TwoTwintz™#4814;c'est bon;2020/6/22;19:45:58
💻c;Nairo#1877;oue jai essaye mais pour compil plusieurs fichiers en meme temps avec un wall y avait des pb;2020/6/22;19:46:8
💻java;Kypdo#3661;du coup fallait faire quoi ?;2020/6/22;19:46:12
💻java;TwoTwintz™#4814;un truc bête quand tu preciser l'artifact fallait preciser la classe main que j'ai oublier de faire;2020/6/22;19:46:38
💻c;Nairo#1877;et jaimais pas linterface par rapport au gcc sur linux;2020/6/22;19:46:46
💻c;Nairo#1877;au final la avec le compil en ligne jfais cque jveux avec linterface gcc;2020/6/22;19:47:9
💻c;Nairo#1877;mais si jai la motiv un jour je repasserai en dual boot;2020/6/22;19:47:28
💻c;Nairo#1877;ou ca alors;2020/6/22;19:48:3
💻c;Kypdo#3661;ouai c'est pas trop mal ca;2020/6/22;19:48:16
📃règlement;coin des dev#9367;<@256975007438209028>;2020/6/22;19:56:41
🌐》général《;Wafelack#5334;Bienvenue <@!256975007438209028> 👋 ! Lis bien le règlement et le mode d'emploi et n'hésite pas si tu as des questions 😉 !;2020/6/22;19:57:21
🌐》général《;Kartodix#2540;Bienvenue <@!256975007438209028> 🙂;2020/6/22;19:57:55
🌐》général《;Lexwalker#6052;Bienvenue 🙂;2020/6/22;19:58:14
🤖spam-bot;Kartodix#2540;?cls AUTHOR 10;2020/6/22;19:59:4
🌐》général《;Wafelack#5334;xD;2020/6/22;19:59:7
🌐》général《;Wafelack#5334;<@!256975007438209028> Tu es dev ?;2020/6/22;19:59:12
🌐》général《;Lexwalker#6052;je suis un générateur de leads pour une équipe de production qui fait du graphisme et du cinéma;2020/6/22;20:0:48
🌐》général《;Wafelack#5334;Pas mal 👏 !;2020/6/22;20:1:5
🌐》général《;Wafelack#5334;Bon;2020/6/22;20:12:0
🌐》général《;Wafelack#5334;J'ai ouvert mon tiroir à moules pour préparer mes madeleines;2020/6/22;20:12:11
🌐》général《;Wafelack#5334;Et je suis tombé sur ça :;2020/6/22;20:12:33
🌐》général《;Wafelack#5334;😑;2020/6/22;20:12:34
💥annonces;Mactul#0724;"Hey !
Axel et moi avons le plaisir de vous annoncer de nouveaux changement dans le staff !
Notre fidèle <@311891747380658179>  est promu Administrateur ! 🎉 (oui, ce role existe 😂 ça faisais longtemps qu'on en avait pas eu, on a viré les derniers à la nomination de King et FuzeTeaa  en temps que modo 😅)

Et pour le remplacer en temps que Responsable, applaudissez bien fort l'incroyable ascension de notre dernier modo nominé, j'ai nommé <@218035720139309056> ! 🎉";2020/6/22;20:12:48
🌐》général《;Unknown8#8888;Coup préparé / 20;2020/6/22;20:13:29
🌐》général《;Wafelack#5334;Faux;2020/6/22;20:13:32
🌐》général《;Wafelack#5334;Absolument pas;2020/6/22;20:13:36
🌐》général《;Wafelack#5334;Bravo <@!218035720139309056>, bravo <@!311891747380658179>;2020/6/22;20:13:47
🌐》général《;Wafelack#5334;👏 🥳;2020/6/22;20:13:52
🌐》général《;Mactul#0724;félicitations !!! 🎉 🎉;2020/6/22;20:14:17
🤖spam-bot;coin des dev#9367;<@&691658014565859388> il est l'heure de bumper !!!;2020/6/22;20:15:31
🤖spam-bot;Wafelack#5334;!d bump;2020/6/22;20:15:39
🤖spam-bot;ia_bot#5206;oui;2020/6/22;20:15:40
🌐》général《;King Dot Com#6016;^^;2020/6/22;20:15:40
🤖spam-bot;Mactul#0724;!d bump;2020/6/22;20:15:52
🤖spam-bot;ia_bot#5206;oui;2020/6/22;20:15:52
🤖spam-bot;Mactul#0724;fais chier à être h24 en panne....;2020/6/22;20:16:6
🌐》général《;..!#5249;<a:clap:677448784413720596>;2020/6/22;20:16:13
🌐》général《;Mactul#0724;cette réaction king 😂;2020/6/22;20:16:19
🌐》général《;King Dot Com#6016;laquelle ? xD;2020/6/22;20:17:31
🌐》général《;Wafelack#5334;> ^^;2020/6/22;20:19:3
🌐》général《;King Dot Com#6016;^^;2020/6/22;20:19:14
🌐》général《;Wafelack#5334;^^;2020/6/22;20:19:20
🌐》général《;..!#5249;^^;2020/6/22;20:23:31
💻rust;King Dot Com#6016;un autre cadeau https://www.youtube.com/watch?v=Dbytx0ivH7Q;2020/6/22;20:29:57
💻rust;Wafelack#5334;<@!311891747380658179> Faut vraiment que je passe sur Linux, Rust + Windows ne matchent pas;2020/6/22;20:31:53
💻rust;Kypdo#3661;c'est pas toi qui a passé ton nv pc sur elementary ?;2020/6/22;20:32:29
💻rust;King Dot Com#6016;si ça passe;2020/6/22;20:32:39
💻rust;King Dot Com#6016;en quoi tu as des problème ?;2020/6/22;20:32:43
💻rust;King Dot Com#6016;chez moi ça marche plutôt bien;2020/6/22;20:32:50
💻rust;Wafelack#5334;<@!311891747380658179> Je dois installer Visual C++ 😫;2020/6/22;20:33:4
💻rust;Wafelack#5334;<@!327931929942949889> Non, ça ne détecte pas le SSD 😑;2020/6/22;20:33:18
💻rust;King Dot Com#6016;bah have fun;2020/6/22;20:33:36
💻rust;Kypdo#3661;https://elementary.io/fr/docs/installation#creating-an-installation-medium;2020/6/22;20:34:17
💻rust;Wafelack#5334;😑;2020/6/22;20:34:26
💻rust;Kypdo#3661;ca détecte le ssd c'est même recommandé pour le démarrage$;2020/6/22;20:34:28
💻rust;Wafelack#5334;Mas;2020/6/22;20:34:33
💻rust;Wafelack#5334;Bah pas moi;2020/6/22;20:34:37
💻rust;Wafelack#5334;Ca me le propose pas pour l'installation;2020/6/22;20:34:43
💻rust;Wafelack#5334;🤷‍♂️;2020/6/22;20:34:45
💻rust;Kypdo#3661;t'as essayé ce que je t'avais dit ?;2020/6/22;20:34:52
💻rust;Wafelack#5334;<@!311891747380658179> Tu m'as presque convaincu, je vais regarder la conférence;2020/6/22;20:35:2
💻rust;Kypdo#3661;(list les disques et mount ton ssd);2020/6/22;20:35:3
💻rust;Wafelack#5334;<@!327931929942949889> <#689969673147515078>;2020/6/22;20:35:20
🐧linux;Wafelack#5334;<@!327931929942949889> Pas encore;2020/6/22;20:35:26
🐧linux;Wafelack#5334;Mais comment je le trouve mon SSD;2020/6/22;20:35:37
🐧linux;Kypdo#3661;avec parted;2020/6/22;20:35:42
🐧linux;Kypdo#3661;ou fdisk;2020/6/22;20:35:53
🐧linux;Kypdo#3661;un truc du genre;2020/6/22;20:35:57
🐧linux;Kypdo#3661;depuis un terminal;2020/6/22;20:36:5
💻rust;King Dot Com#6016;ce moment que t'as atteint au moment où tu regardes des talks xD;2020/6/22;20:36:5
🐧linux;Wafelack#5334;Ok;2020/6/22;20:36:6
🐧linux;Wafelack#5334;Un petit tuto express de ta part plz ?;2020/6/22;20:36:14
🐧linux;Kypdo#3661;euhhhh;2020/6/22;20:37:10
💻rust;Wafelack#5334;<@!311891747380658179> Une fois, j'ai regardé des talks sur le C de 17h à 3h du mat';2020/6/22;20:37:11
💻rust;Wafelack#5334;xD;2020/6/22;20:37:13
🐧linux;Kypdo#3661;ca fait longtemps que j'ai pas utilisé ces trucs;2020/6/22;20:37:18
🐧linux;Kypdo#3661;le wiki ubuntu les explique assez bien je crois;2020/6/22;20:37:32
💻rust;King Dot Com#6016;après fait les comprendre et les mettre n oeuvre;2020/6/22;20:37:45
🌐》général《;Kartodix#2540;Merci bien <@723862906755743804>;2020/6/22;20:39:40
🌐》général《;Wafelack#5334;De rien, c'est tout naturel;2020/6/22;20:40:18
🐧linux;Wafelack#5334;<@!327931929942949889> Je boot sur fedora et je te dis si j'ai un bleù;2020/6/22;20:45:27
🐧linux;Wafelack#5334;blem*;2020/6/22;20:45:31
🤖spam-bot;calyx#7877;!d bump;2020/6/22;20:52:36
🤖spam-bot;ia_bot#5206;évidemment;2020/6/22;20:52:37
🤖spam-bot;calyx#7877;toujours !!??;2020/6/22;20:52:52
📃règlement;coin des dev#9367;<@689890099634372643>;2020/6/22;20:55:26
🌐》général《;Wafelack#5334;Hey <@!689890099634372643> 👋 !;2020/6/22;20:55:45
🌐》général《;Kartodix#2540;Bienvenue <@!689890099634372643> lis bien le règlement et n'hésite pas à nous poser des questions si tu en as 😉;2020/6/22;20:55:58
🌐》général《;Wafelack#5334;Lis le règlement et le mode d'emploi attentivement et n'hésite surtout pas si tu as des questions <:win:699724058782335106> !;2020/6/22;20:56:1
🌐》général《;Kartodix#2540;x);2020/6/22;20:56:6
🌐》général《;Wafelack#5334;x);2020/6/22;20:56:10
🌐》général《;Kartodix#2540;furtif <@!723862906755743804>;2020/6/22;20:56:12
🌐》général《;Guiguilink#6147;"> Bienvenue <@!689890099634372643> lis bien le règlement et n'hésite pas à nous poser des questions si tu en as 😉
<@!218035720139309056> Très bien je fais ça, merci 👍";2020/6/22;20:57:10
🌐》général《;Kartodix#2540;Pas de soucis;2020/6/22;20:57:19
🌐》général《;Wafelack#5334;Maisheu;2020/6/22;20:57:59
🌐》général《;Wafelack#5334;Il a quote ton message au lieu du mien 😦;2020/6/22;20:58:8
🌐》général《;Kartodix#2540;il n'en pensais pas moins;2020/6/22;20:58:16
🌐》général《;Guiguilink#6147;Tout à fait;2020/6/22;20:58:29
🤖bots-discord;! 𝙎𝙃𝙄𝘽𝙊𝙏#2777;Hey;2020/6/22;20:58:36
🤖bots-discord;! 𝙎𝙃𝙄𝘽𝙊𝙏#2777;"Debugger attached.
Waiting for the debugger to disconnect...
TypeError: fs.require is not a function
    at Object.<anonymous> (c:\Users\Hp\Desktop\BOT-DISCORD\index.js:10:4)
    at Module._compile (internal/modules/cjs/loader.js:1148:14)
    at Object.Module._extensions..js (internal/modules/cjs/loader.js:1171:10)
    at Module.load (internal/modules/cjs/loader.js:1000:32)
    at Function.Module._load (internal/modules/cjs/loader.js:899:14)
    at Function.executeUserEntryPoint [as runMain] (internal/modules/run_main.js:71:12)
    at internal/main/run_main_module.js:17:47";2020/6/22;20:58:37
🌐》général《;..!#5249;Moi je dis vive Kartodix au cachot Wafelack le plagieur !;2020/6/22;20:58:49
🌐》général《;Kartodix#2540;oula, ca va créer des tensions ~~mais merci <@!619824132942725131> ~~;2020/6/22;20:59:18
🌐》général《;..!#5249;<a:nyanrave:587271036106571786>;2020/6/22;20:59:34
🤖spam-bot;..!#5249;!toujours ?;2020/6/22;20:59:46
🤖spam-bot;ia_bot#5206;oui;2020/6/22;20:59:47
🤖spam-bot;..!#5249;Voilà.;2020/6/22;20:59:51
🤖bots-discord;..!#5249;Envoie le code;2020/6/22;21:7:44
🤖bots-discord;..!#5249;Ligne 10 de index.js;2020/6/22;21:7:50
🤖bots-discord;Ness#9999;y'a pas de property require sur FS 🤔;2020/6/22;21:11:27
🤖bots-discord;! 𝙎𝙃𝙄𝘽𝙊𝙏#2777;"**fs.require(""./Commandes/"",(error, f) => {
    if(error) console.log(error)

    let commandes = f.filter(f => f.split(""."").pop() === ""js"");
    if(commandes.letgth <= 0) return console.log('Aucune Commande Par Ici');

    commandes;forEach((f => {

        let commande = require(`./Commandes/${f}`);
        console.log(`${f} Commande Chargée`);

    client.commands.set(commande.help.name, commande);
    }))
});

fs.readdir(""./Events./"", (error, f) => {
    if(error) console.log(error);
    console.log(`${f.length} Event en Chargement`);

    f.forEach((f => {
     const events = require(`./Events/${f}`);
     const event = f.split(""."")[0];

    client.on(event, events.bind(null, client));
    }));
});**";2020/6/22;21:12:50
🤖bots-discord;Unknown8#8888;<@!555277411873325057> mets ton code correctement ^^;2020/6/22;21:15:1
🤖bots-discord;Unknown8#8888;c'est illisible la;2020/6/22;21:15:7
🤖bots-discord;Unknown8#8888;non;2020/6/22;21:16:26
🤖bots-discord;Unknown8#8888;voila cadeau;2020/6/22;21:16:42
🤖bots-discord;! 𝙎𝙃𝙄𝘽𝙊𝙏#2777;awi;2020/6/22;21:16:47
🤖bots-discord;! 𝙎𝙃𝙄𝘽𝙊𝙏#2777;jjsp quelle touche c sur pc;2020/6/22;21:16:57
🤖bots-discord;Unknown8#8888;cest pas une touche;2020/6/22;21:17:4
🤖bots-discord;! 𝙎𝙃𝙄𝘽𝙊𝙏#2777;pour les ''';2020/6/22;21:17:19
🤖bots-discord;Unknown8#8888;tu mets ``;2020/6/22;21:17:27
